DB,Title,Authors (separate with//),Year,Language,Script,Lang_geneticprox,Prox_cat,No_nativespeakers,LangFamily,Journal,JournalCountry,StudyDesign,StudyDesign_cat,Region,Relative_no_studiesTA,Category,IUCN,TorNT,English_Abstract,Trans_Abs,Tot_Citations,Tot_crosslang_cit,Tot_crosslang_exclEng,Tot_samelang_cit,PerEng,PerSameLangCit,PerCrossLangCit,No_Langs_Cited,SelfCitations,English,French,Dutch,Russian,Spanish,German,Slovac,Polish,Portugese,Slovenian,Italian,Catalan,Hungarian,Korean,Japanese,Norwegian,Simplified Chinese,Traditional Chinese,Swedish,Danish,Persian,Ukranian,Czech,Finnish,Turkish,Thai,Estonian,Croatian,Icelandic,Latvian,Bulgarian,Lithuanian,Hebrew,Indonesian,Hindi,Bosnian,Greek
NEL,Artificial incubation of the horned guan Oreophasis derbianus (Aves: Cracidae) eggs,Gonz?lez-Garc?a F. // Porras C. // Vargas J. J.?,2006,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Acta Zool?gica Mexicana,Mexico,After,Less complex,Monterrey Municipality/ Nuevo Le?n State/ Mexico,9520,Birds,Endangered,Threatened,Yes,NA,7,3,1,4,0.29,0.57,0.43,3,3,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Influence of low intensity roller chopping (RBI) on bird communities in the Western Chaco forests,RUB?N D. CORIA// OSCAR R. CORIA // CARLOS R. KUNST,2015,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Ecologia Austral,Argentina,CI,Less complex,Santiago dele stero / Argentina,9520,Birds,Least Concern,Not Threatened,Yes,NA,13,3,0,10,0.23,0.77,0.23,2,8,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Survival of reintroduced guanacos (Lama guanicoe), with and without pre-adaptation period, in the Quebrada del Condorito national park, Córdoba, Argentina","Fernando R. Barri / Melina Cufr?
",2014,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Mastozoolog?a Neotropical,Argentina,CI,Less complex,Cordoba / Argentina,9520,Mammals,Least Concern,Not Threatened,Yes,NA,10,4,0,6,0.4,0.6,0.4,2,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Eradication of invasive species: Science, attitude and understanding. The beaver in Tierra del Fuego",Adri?n Schiavini / Mar?a L. Carranza / Guillermo Deferrari / Julio Escobar / Laura Malmierca / Alejandro G. Pietrek,2015,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Mastozoolog?a Neotropical,Argentina,Review,NA,Tierra del Fuego / Argentina,9520,Mammals,Least Concern,Not Threatened,Yes,NA,14,5,0,9,0.36,0.64,0.36,2,2,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Mortality of mammals and mitigation actions in irrigation canals of the Yungas piedmont of the High Bermejo River Basin, Argentina",Sebasti?n A. Albanesi / J. Pablo Jayat / Alejandro D. Brown,2016,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Mastozoolog?a Neotropical,Argentina,After,Less complex,Jujuy province / Argentina,9520,Mammals,Least Concern,Not Threatened,NA,NA,4,3,1,1,0.5,0.25,0.75,3,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Management of the conflict between carnivores and livestock in Patagonia using mixed-breed guarding dogs.,Andr?s J. Novaro / Alejandro Gonz?lez / Oscar Pailacura / Maria J. Bolgeri / Marina F. Hertel / Martin C. Funes / R. Susan Walker,2017,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Mastozoolog?a Neotropical,Argentina,CI,Less complex,Mendoza &Neuqu?n / Argentina,9520,Mammals,Least Concern,Not Threatened,NA,NA,18,11,0,7,0.61,0.39,0.61,2,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,NA,Se?n Cahill / Francesc Llimona / Anna Ten?s / Susanna Carles / Llu?s Caba?eros,2011,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,Barcelona/ Spain,9520,Mammals,Least Concern,Not Threatened,Yes,NA,7,6,3,1,0.43,0.14,0.86,3,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,NA,Marco A. Barquero Rodriguez / Marco D. Barquero Arroyo,2008,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Revista Mexicana de Mastozoologia,Mexico,BACI,More complex,Limon City/ Costa Rica,9520,Mammals,Least Concern,Not Threatened,Yes,NA,4,3,1,1,0.5,0.25,0.75,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"
RESCUE AND RETURN TO WILD STATE OF A BROWN BEAR IN ASTURIAS (SPAIN)",Naves J. // Fern?ndez-Gil A. // Ruiz-Bascar?n M. // Garc?a-Gaona J. F. // Del Campo J. C. // Delibes M.?,2001,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,Concejo de Cangas del Narcea/ Asturias/ Spain,9520,Mammals,Least Concern,Not Threatened,Yes,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"
RESULTS OF A TRANSLOCATION OF BROWN BEARS FROM SLOVENIA TO THE CENTRAL PYRENEES",Palaz?n S. // Alonso M. // Ruiz-Olmo J. // Pomarol M. // Quenette P. Y. // Sainz de la Maza P. // Nunes J.?,2002,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,Catalonia autonomous community/ Spain,9520,Mammals,Least Concern,Not Threatened,Yes,NA,4,3,0,1,0.75,0.25,0.75,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Preliminary results on supplementary feeding of free-ranging lynx by using yards",Palomares F. // Rivilla J. C.?,2003,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,Huelva City/ Huelva Province/ Spain,9520,Mammals,Endangered,Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Survival rate of Felis silvestris, (Schreber 1775) captive-bred and reintroduced in the wild.
Preliminary results",Such-Sanz A. // L?pez-Martin J. M. // Mart?nez-Mart?nez D. // Pi?ol C.,2007,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,Catalonia autonomous community/ Spain,9520,Mammals,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Nest-box occupation and breeding by the fat dormouse (Glis glis Linnaeus, 1766)
in Catalan deciduous forests",Camprodon J. // Torre I. // Salvanya J. // Flaquer C. // Ribas A. // Arrizabalaga A.?,2007,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,Catalonia autonomous community/ Spain,9520,Mammals,Least Concern,Not Threatened,Yes,NA,7,4,4,3,0,0.43,0.57,2,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Survival, dispersion and resource selection of roe deer Capreolus capreolus
reintroduced into a Mediterranean habitat",L?pez-Mart?n J. M. // Mart?nez-Mart?nez D. // Such A.,2009,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,Catalonia autonomous community/ Spain,9520,Mammals,Least Concern,Not Threatened,Yes,NA,10,5,0,5,0.5,0.5,0.5,2,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Conservation Program of the desert bighorn sheep (Ovis canadensis weemsi)
in South Baja California, Mexico",Jim?nez S. D. // Hern?ndez M. C.,2010,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Galemys,Spain,After,Less complex,El Carmen Island/ La Paz municipality/ Baja California Sur State/ Mexico,9520,Mammals,Least Concern,Not Threatened,Yes,NA,9,0,0,9,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"The conservation of medium-sized mammals in two private ecological reserves of Veracruz, Mexico",Gallina S. // Gonz?lez-Romero A.,2018,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Revista Mexicana de Biodiversidad,Mexico,BA,Less complex,"Vega de Alatorr municipality, Angel R. Cabada municipality, Mecayapan municipality, Pajapan municipality, San Andres Tuxtlas municipality, Santiago Tuxtla, Sosteapan municipality, Tatatahuicapan de Juarez, Catemaco municipality/ Veracruz State, Mexico",9520,Mammals,Least Concern,Not Threatened,Yes,NA,12,5,0,7,0.42,0.58,0.42,2,1,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Effect of grazing on a nocturnal rodent community in grasslands of Perote Valley,?Veracruz",Dur?n-Antonio  J. //?Gonz?lez-Romero A.,2018,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Revista Mexicana de Biodiversidad,Mexico,BA,Less complex,San Antonio Lim?n Totalco town (ejido)/ Perote municipality/ Veracruz State/,9520,Mammals,Least Concern,Not Threatened,Yes,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,"Rodents and bats on green spaces in San Cristobal de Las Casas, Chiapas, Mexico",Garc?a-M?ndez A. // Lorenzo C. // Vazquez L. B. // Reyna-Hurtado R.,2014,Spanish,Latin,59.3,Remotely related,"559,000,000",Indo-European Italic,Therya,Mexico,CI,Less complex,San Crist?bal de Las Casas City/ Chiapas State,9520,Mammals,Least Concern,Not Threatened,Yes,NA,13,8,0,5,0.62,0.38,0.62,2,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Effectiveness of a Bird-Habitat Improvement Project in Sihcao Wetlands ,Hau-Jie Shiu//Wen-Jay Chih//Chie-Jen Ko//Man-Yu Yang//Ta-Ching Chou//Pei-Fen Lee,2012,Traditional Chinese,Chinese,87.5,No recognizable relationship,"1,138,000,000",Sino-Tibetan,Journal of National Park,Taiwan,BACI,More complex,Tainan/ Taiwan,136,Birds,Least Concern,Not Threatened,No,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Effects of Clothing Color on Flight Initiation Distance of Black Drongo (Dicrurus macrocercus),Lin D-L//Cheng Y-C//Chen W-T,2013,Traditional Chinese,Chinese,87.5,No recognizable relationship,"1,138,000,000",Sino-Tibetan,Taiwan Journal of Biodiversity,Taiwan,CI,Less complex,Taipei/Taiwan,136,Birds,Least Concern,Not Threatened,Yes,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,EFFECTS OF REMOVING CHAMAECYPARIS SP. SNAGS AND LOGS ON BIRD COMMUNITIES IN CHILAN MT. ,Yuan H-W//Ding T-S//Tsai R-S,2004,Traditional Chinese,Chinese,87.5,No recognizable relationship,"1,138,000,000",Sino-Tibetan,Quarterly Journal of Chinese Forest,Taiwan,CI,Less complex,Yilan/ Taiwan,136,Birds,Least Concern,Not Threatened,Yes,NA,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Population distribution of Formosan Sika deer (Cervus nippon taiouanus) in the greater Kenting National Park Area ,Shun-Chi Chen//Ying Wang//Shih-Ching Yen,2007,Traditional Chinese,Chinese,87.5,No recognizable relationship,"1,138,000,000",Sino-Tibetan,Journal of National Park,Taiwan,After,Less complex,Pingtung/ Taiwan,136,Mammals,Least Concern,Not Threatened,No,NA,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Population Status of Formosan Sika Deer (Cervus nippon taiouanus) in Kenting National Park and Nearby Area,Shih-Ching Yen//Ying Wang//Kuan-Jung Lai//Yu-Chuan Liao//Shih-Hao Kao//Kuang-Hsun Chen//Shun-Chi Chen,2012,Traditional Chinese,Chinese,87.5,No recognizable relationship,"1,138,000,000",Sino-Tibetan,Journal of National Park,Taiwan,After,Less complex,Pingtung/ Taiwan,136,Mammals,Least Concern,Not Threatened,NA,NA,4,4,0,0,1,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEL,Role of forest shelterbelts in conservation of herpetofauna biodiversity in the Steppe Dnieper area,"Yermolenko S. V., Gasso V. Ya., Hagut A. M., Bobyliov Yu. P., Hasso I. A.",2019,Ukrainian,Cyrillic,55.2,Remotely related,"41,000,000",Indo-European Balto-Slavic,Problems of bioindications and ecology,Ukraine,CI,Less complex,NovomoskovsÅfk raion /Dnipro Oblast /Ukraine,NA,Amphibian,Least Concern,Not Threatened,No,NA,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Cutting and Fertilizing Grassland for Winter Goose Management,,1975,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,101,8,NA,93,0.92,0.92,0.08,7,6,93,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Management of a declining common tern colony,,1980,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,30,1,NA,29,0.97,0.97,0.03,2,4,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Prairie falcons nest on an artificial ledge,,1980,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Raptor Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,11,1,NA,10,0.91,0.91,0.09,2,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Use of artificial islands by nesting waterfowl in southeastern Alberta,,1981,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,83,3,NA,80,0.96,0.96,0.04,3,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Sugar preferences in hummingbirds: the influence of subtle chemical differences on food choice,,1990,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,The Condor,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,141,14,NA,127,0.9,0.9,0.1,3,2,127,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,The establishment of a population of goldeneyes <i>Bucephala clangula</i> breeding in Scotland,,1984,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Bird Study,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,32,3,NA,29,0.91,0.91,0.09,4,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Effects of prescribed fires on habitat use by wintering raptors on a Texas barrier island grassland,,1994,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Raptor Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,10,2,NA,8,0.8,0.8,0.2,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Benefits of rotational grazing and dense nesting cover for island-nesting waterfowl in southern Quebec,,2000,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,"Agriculture, Ecosystems & Environment",NA,NA,NA,NA,48600,NA,NA,NA,NA,No,28,1,NA,27,0.96,0.96,0.04,2,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Cryopreservation of American kestrel semen with dimethylsulfoxide,,1993,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Raptor Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,41,11,NA,30,0.73,0.73,0.27,8,5,30,0,1,1,0,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CE,Releasing Montagu's harrier (<i>Circus pygargus</i>) by the method of hacking,,1994,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Raptor Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,Yes,23,7,NA,16,0.7,0.7,0.3,4,0,16,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Reintroduction and post-release movements of red-cockaded woodpecker groups in eastern Texas,,1999,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,41,3,NA,38,0.93,0.93,0.07,4,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Managing the abundance and diversity of breeding bird populations through manipulation of deer populations,,2000,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Conservation Biology,NA,NA,NA,NA,48600,NA,NA,NA,NA,Yes,274,7,NA,267,0.97,0.97,0.03,7,7,267,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Does removal of old nests from nestboxes by researchers affect mite populations in subsequent nests of house wrens?,,1996,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Field Ornithology,NA,NA,NA,NA,48600,NA,NA,NA,NA,Yes,29,5,NA,24,0.83,0.83,0.17,6,3,24,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CE,Birds in European gardens in the winter and spring of 1988-89,,1993,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Bird Study,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,50,4,NA,46,0.92,0.92,0.08,4,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
CE,Influence of artificial burrows and microhabitat on burrow competition between Chatham petrels <i>Pterodroma axillaris</i> and broad-billled prions <i>Pachyptila vittata</i>,,2000,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Emu,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,11,0,NA,11,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Population dynamics of red-crowned cranes in Hokkaido since the 1950s,,1991,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,"Proceedings of the 1987 International Crane Workshop International Crane Foundation,",NA,NA,NA,NA,48600,NA,NA,NA,NA,NA,14,3,NA,11,0.79,0.79,0.21,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Effects of hatch date and food supply on gosling growth in Arctic-nesting greater snow geese,,1994,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,The Condor,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,131,7,NA,124,0.95,0.95,0.05,4,17,124,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Effects of macrohabitat and microhabitat on nest-box use and nesting success of American kestrels,,1997,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,The Wilson Bulletin,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,72,4,NA,68,0.94,0.94,0.06,2,0,68,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Recovery of the kakerori: an endangered forest bird of the Cook Islands,,1994,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Conservation Biology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,73,1,NA,72,0.99,0.99,0.01,2,9,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Comparison of avian communities on restored and natural wetlands in North and South Dakota,,2001,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,70,7,NA,63,0.9,0.9,0.1,7,0,63,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CE,"Footdrain management to enhance habitat for breeding waders on lowland wet grassland at Buckenham and Cantley Marshes, Mid-Yare RSPB Reserve, Norfolk, England",,2004,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Conservation Evidence,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,6,0,NA,6,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Survivorship of permanent-resident birds in a fragmented forested landscape,,2002,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Ecology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,154,9,NA,145,0.94,0.94,0.06,6,1,145,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CE,Reclaimed coal mine grasslands and their significance for Henslow's sparrows in the American Midwest,,2001,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,The Auk,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,91,1,NA,90,0.99,0.99,0.01,2,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Translocation of red-cockaded woodpeckers by reciprocal fostering of nestlings,,2001,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,11,0,NA,11,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Identifying set-aside features for bird conservation and management in northeast Iberian pseudo-steppes,,2010,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Bird Study,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,43,12,NA,31,0.72,0.72,0.28,6,7,31,0,3,3,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Managing predation on ground-nesting birds: the effectiveness of nest exclosures,,2007,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,128,10,NA,118,0.92,0.92,0.08,9,1,118,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
CE,Improving the value of field margins as foraging habitat for farmland birds,,2009,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Applied Ecology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,131,20,NA,111,0.85,0.85,0.15,9,8,111,5,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CE,"Nest boxes for roseate terns <i>Sterna dougallii</i> on Coquet Island RSPB reserve, Northumberland, England",,2007,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Conservation Evidence,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,17,1,NA,16,0.94,0.94,0.06,2,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"The role of nest-site provisioning in increasing lesser kestrel <i>Falco naumanni</i> numbers in Castro Verde Special Protection Area, southern Portugal",,2007,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Conservation Evidence,NA,NA,NA,NA,48600,NA,NA,NA,NA,NA,20,6,NA,14,0.7,0.7,0.3,4,1,14,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CE,Breeding bird communities of reclaimed coal-mine grasslands in the American midwest,,2002,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Field Ornithology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,55,2,NA,53,0.96,0.96,0.04,3,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Relationship of nutritional condition of permanent-resident woodland birds with woodlot area, supplemental food, and snow cover",,2003,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,The Auk,NA,NA,NA,NA,48600,NA,NA,NA,NA,Yes,21,1,NA,20,0.95,0.95,0.05,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
